ensembl_gene_id,gene_symbol,entrez_id,tf_family,protein_ids,species,common_name,group,neurons,genome_mb,cell_types,data_source,protein_type
ENSG00000197062,ZSCAN26,7741.0,zf-C2H2,ENSP00000479314.1;ENSP00000484931.1;ENSP00000481707.1;ENSP00000484018.1;ENSP00000478769.1;ENSP00000485228.1;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000072736,NFATC3,4775.0,RHD,ENSP00000460533.1;ENSP00000300659.5;ENSP00000331324.4;ENSP00000456379.1;ENSP00000264008.6;ENSP00000456120.1;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000187098,MITF,4286.0,bHLH,ENSP00000509358.1;ENSP00000324443.5;ENSP00000377880.3;ENSP00000324246.6;ENSP00000510225.1;ENSP00000494105.1;ENSP00000391803.3;ENSP00000295600.8;ENSP00000418845.1;ENSP00000398639.1;ENSP00000509845.1;ENSP00000435909.1;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000067082,KLF6,1316.0,zf-C2H2,ENSP00000419923.1;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000175832,ETV4,2118.0,ETS,ENSP00000465718.1;ENSP00000377273.1;ENSP00000443846.1;ENSP00000441749.1;ENSP00000321835.4;ENSP00000468636.1;ENSP00000440023.1;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000107175,CREB3,,TF_bZIP,ENSP00000342136.2;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000136535,TBR1,,T-box,ENSP00000374205.3;ENSP00000387023.1;ENSP00000393934.1;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000059728,MXD1,4084.0,bHLH,ENSP00000386523.2;ENSP00000410672.1;ENSP00000443935.1;ENSP00000264444.2;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000197037,ZSCAN25,221785.0,zf-C2H2,ENSP00000377708.2;ENSP00000334800.3;ENSP00000262941.7;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000164256,PRDM9,56979.0,zf-C2H2,ENSP00000296682.4;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000198740,ZNF652,22834.0,zf-C2H2,ENSP00000416305.2;ENSP00000424848.1;ENSP00000354686.2;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000175105,ZNF654,55279.0,zf-C2H2,ENSP00000490842.1;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000149922,TBX6,6911.0,T-box,ENSP00000279386.2;ENSP00000461223.1;ENSP00000378650.2;ENSP00000460425.1;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000108001,EBF3,253738.0,COE,ENSP00000347463.4;ENSP00000387543.2;ENSP00000357637.3;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000198040,ZNF84,7637.0,zf-C2H2,ENSP00000331465.7;ENSP00000445820.1;ENSP00000376133.2;ENSP00000445549.1;ENSP00000437949.1;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000168874,ATOH8,84913.0,bHLH,ENSP00000304676.3;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000184659,FOXD4L4,349334.0,Fork_head,ENSP00000366630.1;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000169926,KLF13,51621.0,zf-C2H2,ENSP00000302456.3;ENSP00000452609.1;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000250709,CCDC169-SOHLH2,100526761.0,bHLH,ENSP00000421868.1;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000225614,ZNF469,84627.0,zf-C2H2,ENSP00000456500.2;ENSP00000402343.1;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000236104,ZBTB22,9278.0,ZBTB,ENSP00000404403.1;ENSP00000404403.1;ENSP00000407545.2;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000009709,PAX7,5081.0,PAX,ENSP00000364524.3;ENSP00000383502.3;ENSP00000403389.2;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000152433,ZNF547,284306.0,zf-C2H2,ENSP00000282282.3;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000188171,ZNF626,199777.0,zf-C2H2,ENSP00000469958.1;ENSP00000469566.1;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000122145,TBX22,50945.0,T-box,ENSP00000362393.3;ENSP00000362390.5;ENSP00000487527.1;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000188868,ZNF563,147837.0,zf-C2H2,ENSP00000471960.1;ENSP00000469879.1;ENSP00000293725.5;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000106031,HOXA13,3209.0,Homeobox,ENSP00000497112.1;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000198342,ZNF442,79973.0,zf-C2H2,ENSP00000440162.2;ENSP00000242804.4;ENSP00000388634.1;ENSP00000404935.1;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000184895,SRY,6736.0,HMG,ENSP00000372547.1;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000189420,ZFP92,139735.0,zf-C2H2,ENSP00000462054.1;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000105516,DBP,1628.0,TF_bZIP,ENSP00000222122.4;ENSP00000469426.1;ENSP00000471220.1;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000004848,ARX,170302.0,Homeobox,ENSP00000368332.4;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000174306,ZHX3,23051.0,Homeobox,ENSP00000452965.1;ENSP00000506788.1;ENSP00000415498.3;ENSP00000443783.2;ENSP00000312222.4;ENSP00000405421.1;ENSP00000454006.1;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000257184,,,Homeobox,ENSP00000421799.3;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000067646,ZFY,7544.0,zf-C2H2,ENSP00000372525.1;ENSP00000155093.3;ENSP00000393908.1;ENSP00000485605.1;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000157613,CREB3L1,90993.0,TF_bZIP,ENSP00000436574.1;ENSP00000481956.1;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000130182,ZSCAN10,84891.0,zf-C2H2,ENSP00000440047.2;ENSP00000458879.2;ENSP00000252463.2;ENSP00000459520.1;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000122877,EGR2,1959.0,zf-C2H2,ENSP00000387634.1;ENSP00000509830.1;ENSP00000490154.2;ENSP00000242480.3;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000196456,ZNF775,,zf-C2H2,ENSP00000330838.5;ENSP00000419336.1;ENSP00000417483.1;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000133937,GSC,145258.0,Homeobox,ENSP00000238558.3;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000125816,NKX2-4,,Homeobox,ENSP00000345147.4;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000100968,NFATC4,4776.0,RHD,ENSP00000452270.1;ENSP00000450733.1;ENSP00000450469.1;ENSP00000250373.4;ENSP00000451395.1;ENSP00000451502.1;ENSP00000451183.1;ENSP00000451454.1;ENSP00000450810.1;ENSP00000396788.3;ENSP00000452349.1;ENSP00000439350.2;ENSP00000450644.1;ENSP00000388910.2;ENSP00000388668.2;ENSP00000451224.1;ENSP00000451151.1;ENSP00000450590.1;ENSP00000452039.1;ENSP00000450686.1;ENSP00000451284.1;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000130584,ZBTB46,140685.0,ZBTB,ENSP00000303102.2;ENSP00000303102.2;ENSP00000245663.3;ENSP00000245663.3;ENSP00000378536.1;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000174963,ZIC4,84107.0,zf-C2H2,ENSP00000418277.1;ENSP00000435509.2;ENSP00000420775.1;ENSP00000372553.3;ENSP00000417855.1;ENSP00000397695.3;ENSP00000420627.2;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000068305,MEF2A,4205.0,SRF,ENSP00000453478.1;ENSP00000452989.1;ENSP00000508747.1;ENSP00000509700.1;ENSP00000346389.5;ENSP00000454023.1;ENSP00000453095.1;ENSP00000453441.1;ENSP00000509137.1;ENSP00000509537.1;ENSP00000337202.8;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000125968,ID1,3397.0,bHLH,ENSP00000365273.3;ENSP00000365280.3;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000104804,TULP2,7288.0,Tub,ENSP00000429131.1;ENSP00000221399.3;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000174197,MGA,23269.0,T-box,ENSP00000457474.1;ENSP00000219905.7;ENSP00000457035.2;ENSP00000455155.2;ENSP00000456141.1;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000101057,MYBL2,4605.0,MYB,ENSP00000380072.4;ENSP00000217026.4;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000166704,ZNF606,80095.0,zf-C2H2,ENSP00000446972.2;ENSP00000343617.4;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000130338,TULP4,56995.0,Tub,ENSP00000356064.3;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000102145,GATA1,2623.0,zf-GATA,ENSP00000365858.3;ENSP00000365853.3;ENSP00000498550.1;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000189299,FOXR2,139628.0,Fork_head,ENSP00000427329.2;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000106546,AHR,196.0,bHLH,ENSP00000436466.1;ENSP00000242057.4;ENSP00000495987.1;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000120093,HOXB3,3213.0,Homeobox,ENSP00000449977.1;ENSP00000418892.1;ENSP00000308252.4;ENSP00000418035.1;ENSP00000418729.1;ENSP00000420595.1;ENSP00000419676.1;ENSP00000417207.1;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000159882,ZNF230,7773.0,zf-C2H2,ENSP00000409318.1;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000185630,PBX1,5087.0,Homeobox,ENSP00000485692.1;ENSP00000439943.2;ENSP00000453188.1;ENSP00000356872.1;ENSP00000452727.1;ENSP00000483563.1;ENSP00000405890.2;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000057935,MTA3,57504.0,zf-GATA,ENSP00000383973.1;ENSP00000385045.3;ENSP00000385823.1;ENSP00000391455.1;ENSP00000384249.1;ENSP00000385241.1;ENSP00000386763.1;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000110925,CSRNP2,81566.0,CSRNP_N,ENSP00000447065.1;ENSP00000228515.1;ENSP00000447657.1;ENSP00000447983.1;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000177494,ZBED2,,zf-BED,ENSP00000321370.4;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000143257,NR1I3,9970.0,THR-like,ENSP00000423089.1;ENSP00000412672.2;ENSP00000356959.2;ENSP00000424345.1;ENSP00000423666.1;ENSP00000399361.2;ENSP00000426016.1;ENSP00000421588.1;ENSP00000356958.2;ENSP00000406493.2;ENSP00000426292.1;ENSP00000425417.1;ENSP00000407446.2;ENSP00000356962.5;ENSP00000425607.1;ENSP00000427600.1;ENSP00000421374.1;ENSP00000425900.1;ENSP00000356961.4;ENSP00000356960.3;ENSP00000423007.1;ENSP00000427034.1;ENSP00000356965.3;ENSP00000487337.1;ENSP00000424834.1;ENSP00000356963.4;ENSP00000424934.1;ENSP00000427175.1;ENSP00000422982.1;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000170653,ATF7,11016.0,TF_bZIP,ENSP00000387406.3;ENSP00000399465.1;ENSP00000449938.1;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000205189,ZBTB10,,ZBTB,ENSP00000368384.4;ENSP00000368384.4;ENSP00000484716.1;ENSP00000484716.1;ENSP00000387462.1;ENSP00000387462.1;ENSP00000416134.2;ENSP00000412036.3;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000198453,ZNF568,374900.0,zf-C2H2,ENSP00000466901.1;ENSP00000334685.7;ENSP00000389794.1;ENSP00000482444.1;ENSP00000413396.2;ENSP00000481819.1;ENSP00000399643.1;ENSP00000394514.1;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000131845,ZNF304,57343.0,zf-C2H2,ENSP00000470319.1;ENSP00000401642.2;ENSP00000375586.3;ENSP00000282286.4;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000189164,ZNF527,84503.0,zf-C2H2,ENSP00000390179.2;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000186766,FOXI2,399823.0,Fork_head,ENSP00000373572.4;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000155966,AFF2,2334.0,AF-4,ENSP00000359489.2;ENSP00000359486.6;ENSP00000286437.5;ENSP00000345459.4;ENSP00000359487.1;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000160336,ZNF761,388561.0,zf-C2H2,ENSP00000507666.1;ENSP00000480218.1;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000169955,ZNF747,65988.0,zf-C2H2,ENSP00000457274.1;ENSP00000509633.1;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000105419,MEIS3,56917.0,Homeobox,ENSP00000475941.1;ENSP00000453934.1;ENSP00000333552.4;ENSP00000452854.1;ENSP00000453307.1;ENSP00000454073.1;ENSP00000453757.2;ENSP00000388667.2;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000116819,TFAP2E,339488.0,AP-2,ENSP00000362332.3;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000163497,FEV,54738.0,ETS,ENSP00000295727.1;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000180806,HOXC9,,Homeobox,ENSP00000423861.1;ENSP00000302836.4;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000165512,ZNF22,,zf-C2H2,ENSP00000298299.3;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000174738,NR1D2,9975.0,THR-like,ENSP00000373283.3;ENSP00000310006.3;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000261221,ZNF865,100507290.0,zf-C2H2,ENSP00000457715.1;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000083817,ZNF416,55659.0,zf-C2H2,ENSP00000196489.2;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000105698,USF2,7392.0,bHLH,ENSP00000222305.2;ENSP00000469364.2;ENSP00000471099.1;ENSP00000368429.3;ENSP00000471775.1;ENSP00000470081.1;ENSP00000471511.1;ENSP00000340633.4;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000052850,ALX4,60529.0,Homeobox,ENSP00000498217.1;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000196826,,,zf-C2H2,ENSP00000404127.1;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000124092,CTCFL,,zf-C2H2,ENSP00000477488.1;ENSP00000476398.1;ENSP00000437999.1;ENSP00000403369.2;ENSP00000392034.3;ENSP00000243914.3;ENSP00000476718.1;ENSP00000415329.2;ENSP00000476577.1;ENSP00000477412.1;ENSP00000439998.1;ENSP00000399061.2;ENSP00000415579.2;ENSP00000476783.1;ENSP00000477165.1;ENSP00000413713.2;ENSP00000409344.2;ENSP00000360239.2;ENSP00000476458.1;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000179528,LBX2,85474.0,Homeobox,ENSP00000417116.2;ENSP00000366789.4;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000139800,ZIC5,85416.0,zf-C2H2,ENSP00000267294.4;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000197782,ZNF780A,284323.0,zf-C2H2,ENSP00000506741.1;ENSP00000469786.1;ENSP00000341507.5;ENSP00000387705.3;ENSP00000400997.1;ENSP00000472189.1;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000122592,HOXA7,,Homeobox,ENSP00000242159.3;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000218891,ZNF579,163033.0,zf-C2H2,ENSP00000320188.3;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000139613,SMARCC2,6601.0,MYB,ENSP00000302919.4;ENSP00000267064.4;ENSP00000377591.3;ENSP00000449396.1;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000167081,PBX3,5090.0,Homeobox,ENSP00000341990.5;ENSP00000387456.2;ENSP00000362586.4;ENSP00000362588.5;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000171540,OTP,23440.0,Homeobox,ENSP00000302814.3;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000164458,TBXT,6862.0,T-box,ENSP00000355836.3;ENSP00000296946.2;ENSP00000355841.3;ENSP00000453512.1;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000083814,ZNF671,79891.0,zf-C2H2,ENSP00000321848.5;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000215372,ZNF705G,100131980.0,zf-C2H2,ENSP00000383020.4;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000065978,YBX1,4904.0,CSD,ENSP00000389639.1;ENSP00000405937.1;ENSP00000361626.3;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000243943,ZNF512,84450.0,zf-C2H2,ENSP00000451572.2;ENSP00000369040.1;ENSP00000347648.3;ENSP00000407038.2;ENSP00000395660.2;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000067955,CBFB,865.0,CBF,ENSP00000462932.1;ENSP00000498463.1;ENSP00000462273.1;ENSP00000456637.2;ENSP00000415151.2;ENSP00000290858.6;ENSP00000462148.2;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000178177,LCORL,254251.0,HTH,ENSP00000501939.1;ENSP00000371661.5;ENSP00000371659.1;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000168062,BATF2,116071.0,TF_bZIP,ENSP00000435640.1;ENSP00000301887.4;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000284484,,112268164.0,Homeobox,ENSP00000491197.1;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000167555,ZNF528,84436.0,zf-C2H2,ENSP00000353652.3;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000073584,SMARCE1,6605.0,HMG,ENSP00000392958.2;ENSP00000462475.2;ENSP00000496311.1;ENSP00000496094.1;ENSP00000445370.1;ENSP00000411607.2;ENSP00000466608.2;ENSP00000462857.2;ENSP00000496546.1;ENSP00000494214.1;ENSP00000496445.1;ENSP00000496661.1;ENSP00000494537.1;ENSP00000464511.1;ENSP00000495021.1;ENSP00000496097.1;ENSP00000463216.2;ENSP00000463282.2;ENSP00000494771.1;ENSP00000493974.1;ENSP00000323967.6;ENSP00000495857.1;ENSP00000493649.1;ENSP00000367039.4;ENSP00000464061.2;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000170100,ZNF778,197320.0,zf-C2H2,ENSP00000305203.6;ENSP00000481538.1;ENSP00000405289.3;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000120784,ZFP30,22835.0,zf-C2H2,ENSP00000508019.1;ENSP00000422930.2;ENSP00000343581.1;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000111424,VDR,7421.0,THR-like,ENSP00000450105.1;ENSP00000449561.1;ENSP00000449573.2;ENSP00000449074.1;ENSP00000378734.2;ENSP00000229022.5;ENSP00000448659.1;ENSP00000447173.1;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000229676,ZNF492,57615.0,zf-C2H2,ENSP00000413660.2;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000158055,GRHL3,57822.0,CP2,ENSP00000508789.1;ENSP00000435130.2;ENSP00000509040.1;ENSP00000354943.5;ENSP00000288955.5;ENSP00000510783.1;ENSP00000509790.1;ENSP00000348333.2;ENSP00000431290.2;ENSP00000236255.4;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000157657,ZNF618,114991.0,zf-C2H2,ENSP00000363239.4;ENSP00000483198.1;ENSP00000363241.5;ENSP00000288466.7;ENSP00000395400.1;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000197302,ZNF720,124411.0,zf-C2H2,ENSP00000437310.2;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000205899,BHLHA9,727857.0,bHLH,ENSP00000375248.1;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000176679,TGIF2LY,90655.0,Homeobox,ENSP00000318502.4;ENSP00000453750.1;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000168813,ZNF507,22847.0,zf-C2H2,ENSP00000441549.1;ENSP00000348162.4;ENSP00000312277.2;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000120669,SOHLH2,54937.0,bHLH,ENSP00000369210.3;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000089225,TBX5,6910.0,T-box,ENSP00000433292.1;ENSP00000309913.4;ENSP00000384152.3;ENSP00000337723.5;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000112033,PPARD,5467.0,THR-like,ENSP00000310928.4;ENSP00000353916.3;ENSP00000414372.2;ENSP00000413314.2;ENSP00000337063.2;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000170561,IRX2,153572.0,Homeobox,ENSP00000372056.6;ENSP00000307006.5;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000089486,CDIP1,29965.0,zf-LITAF-like,ENSP00000454994.1;ENSP00000466186.1;ENSP00000382508.2;ENSP00000455050.1;ENSP00000455462.1;ENSP00000457877.1;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000198315,ZKSCAN8,7745.0,zf-C2H2,ENSP00000332750.5;ENSP00000402948.2;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000166716,ZNF592,9640.0,zf-C2H2,ENSP00000452877.2;ENSP00000299927.3;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000178150,ZNF114,163071.0,zf-C2H2,ENSP00000318898.1;ENSP00000471727.1;ENSP00000469998.1;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000087510,TFAP2C,7022.0,AP-2,ENSP00000201031.2;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000141956,PRDM15,63977.0,zf-C2H2,ENSP00000408592.2;ENSP00000501856.1;ENSP00000381556.2;ENSP00000431410.1;ENSP00000269844.4;ENSP00000396943.2;ENSP00000387958.1;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000183621,ZNF438,220929.0,zf-C2H2,ENSP00000364460.1;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000213015,ZNF580,51157.0,zf-C2H2,ENSP00000446126.1;ENSP00000443957.1;ENSP00000320050.4;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000029153,ARNTL2,56938.0,bHLH,ENSP00000445836.1;ENSP00000438545.1;ENSP00000266503.5;ENSP00000261178.5;ENSP00000400185.2;ENSP00000379238.2;ENSP00000312247.5;ENSP00000442438.1;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000255104,ZNF286A-TBC1D26,,zf-C2H2,ENSP00000458062.1;ENSP00000408168.2;ENSP00000508754.1;ENSP00000510294.1;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
ENSG00000171163,ZNF692,55657.0,zf-C2H2,ENSP00000355427.3;ENSP00000391200.1;ENSP00000305483.5;ENSP00000433522.1;ENSP00000431582.1;,Homo_sapiens,human,main6,86000000000.0,3200,411,AnimalTFDB4.0,TF
