accession,protein_name,species,common_name,group,protein_type,db_type,data_source,neurons,genome_mb,cell_types,llphy_score,llphy_category,family,gene_name
P17225,PTBP1_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,0.1983317430936922,Medium,PTBP,
P23116,EIF3A_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,-1.3886392580091325,Low,Other,
P23249,MOV10_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,-1.344092703592211,Low,Other,
P23949,TISD_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,0.6864877352457892,High,Other,
P23950,TISB_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,0.5287186883525259,High,Other,
P24547,IMDH2_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,-0.0893647541822584,Medium,Other,
P26369,U2AF2_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,0.4693232824632974,Medium,Other,
P27048,RSMB_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,0.6883438416798275,High,Other,
P28271,ACOHC_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,-0.4642982538580135,Medium,Other,
P28659,CELF1_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,0.23545387177446,Medium,CELF,
P29341,PABP1_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,0.2261733396042681,Medium,PABP,
P31230,AIMP1_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,0.3802301736294546,Medium,IGF2BP,
P35550,FBRL_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,1.074413979959813,High,Other,
P35922,FMR1_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,0.5806896685056009,High,FMR,
P47962,RL5_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,0.4674671760292589,Medium,Ribosomal-L,
P49312,ROA1_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,1.6182531651330616,High,hnRNP,
P52196,THTR_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,0.3969351315358001,Medium,Other,
P52760,RIDA_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,0.5342870076546411,High,Other,
P52912,TIA1_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,0.9426304231430872,High,TIA,
P53368,8ODP_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,0.7031926931521347,High,Other,
P54823,DDX6_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,-0.1561845858076405,Medium,DEAD-box,
P56959,FUS_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,3.602430943120102,High,Other,
P56960,EXOSX_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,-0.5348302983514724,Low,Exosome,
P59326,YTHD1_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,1.467908543975952,High,YTHD,
P59941,SIR6_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,0.1240874857321565,Medium,Other,
P60322,NANO2_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,0.5973946264119464,High,Other,
P60324,NANO3_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,0.4767477081994509,Medium,Other,
P60335,PCBP1_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,0.3226908741742644,Medium,HNRNPK,
P60824,CIRBP_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,1.248887984759422,High,CIRBP,
P60843,IF4A1_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,-0.0281132418589915,Medium,Other,
P62270,RS18_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,0.3468202578167635,Medium,Ribosomal-S,
P62281,RS11_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,0.5881140942417544,High,Ribosomal-S,
P62320,SMD3_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,0.6679266709054053,High,Other,
P62702,RS4X_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,0.2688637875871511,Medium,Ribosomal-S,
P62751,RL23A_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,0.4414816859527215,Medium,Ribosomal-L,
P62918,RL8_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,0.4711793888973358,Medium,Ribosomal-L,
P62996,TRA2B_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,0.7533075668711713,High,Other,
P63073,IF4E_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,0.3579568964209939,Medium,Other,
P63242,IF5A1_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,0.6772072030755972,High,Other,
P67984,RL22_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,0.7254659703605955,High,Ribosomal-L,
P70166,CPEB1_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,0.3319714063444564,Medium,CPEB,
P70279,SURF6_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,0.5547041784290634,High,Other,
P70318,TIAR_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,0.8498251014411676,High,TIA,
P70372,ELAV1_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,0.6048190521481,High,ELAV/Hu,
P84104,SRSF3_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,0.6567900323011749,High,SR,
P86049,RBM46_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,0.1296558050342717,Medium,RBM,
P97343,UHMK1_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,-0.1172063506928343,Medium,Other,
P97350,PKP1_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,0.4507622181229134,Medium,Other,
P97433,ARG28_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,-1.1510576344522183,Low,Other,
P97440,SLBP_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,0.6883438416798275,High,Other,
P97473,TRBP2_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,0.3635252157231091,Medium,Other,
P97499,TEP1_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,-4.76118464865689,Low,Other,
P97789,XRN1_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,-0.7148726224531964,Low,Other,
P97801,SMN_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,0.8219835049305918,High,Other,
P97855,G3BP1_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,0.9092205073303962,High,G3BP,
P97864,CASP7_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,0.4618988567271438,Medium,Other,
Q03160,GRB7_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,-0.1190624571268727,Medium,Other,
Q05921,RN5A_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,-0.8095340505891544,Low,Other,
Q05A80,CAPR2_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,0.7885735891179008,High,Other,
Q0VBL3,RBM15_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,0.1853389980554234,Medium,RBM,
Q14CH7,SYAM_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,-1.0266985033716465,Low,Other,
Q1HFZ0,NSUN2_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,-0.1005013927864888,Medium,Other,
Q1PSW8,LIN41_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,0.0535554412386976,Medium,Other,
Q3TWW8,SRSF6_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,0.7384587153988641,High,SR,
Q3TZX8,NOL9_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,-0.6833188130745438,Low,Other,
Q3U1C4,SEBP2_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,0.5138698368802188,High,Other,
Q3UHC0,TNR6C_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,3.5318988986266433,High,Other,
Q3UHK8,TNR6A_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,4.612152843236987,High,Other,
Q3UIK4,MET14_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,0.3950790251017617,Medium,Other,
Q3UL36,ARGL1_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,0.6048190521481,High,Other,
Q3UPF5,ZCCHV_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,-0.1858822887522548,Medium,Other,
Q3UQS8,RBM20_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,0.8405445692709756,High,RBM,
Q3UR78,NICOL_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,0.4266328344804144,Medium,Other,
Q3US41,ESRP1_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,-0.4197516994410921,Medium,Other,
Q3V188,ENDOU_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,0.3969351315358001,Medium,Other,
Q45KJ6,LN28B_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,0.8646739529134748,High,Other,
Q4VGL6,RC3H1_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,-0.3603562935518636,Medium,Other,
Q52KI8,SRRM1_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,0.7477392475690561,High,SR,
Q569Z5,DDX46_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,-0.2397093753393681,Medium,DEAD-box,
Q5D1E7,ZC12A_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,0.7533075668711713,High,ZC3H,
Q5HZJ0,RNC_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,-1.2846972977029825,Low,Drosha,
Q5ISE2,Z36L3_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,0.3486763642508019,Medium,Other,
Q5SF07,IF2B2_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,-0.0726597962759129,Medium,IGF2BP,
Q5SSF7,TET5C_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,-0.1543284793736021,Medium,Other,
Q5SUE7,ADAD1_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,-0.0466743061993754,Medium,Other,
Q5YD48,A1CF_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,-0.0336815611611067,Medium,APOBEC,
Q60856,OAS1B_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,-0.1951628209224467,Medium,Other,
Q60865,CAPR1_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,1.345405519329418,High,Other,
Q61183,PAPOA_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,-0.3640685064199404,Medium,Other,
Q61474,MSI1H_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,0.7050487995861731,High,Musashi,
Q61584,FXR1_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,0.552848071995025,High,FMR,
Q61701,ELAV4_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,0.5695530299013706,High,ELAV/Hu,
Q61823,PDCD4_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,0.3449641513827252,Medium,Other,
Q61937,NPM_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,0.9574792746153944,High,Other,
Q61990,PCBP2_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,0.4080717701400305,Medium,HNRNPK,
Q62093,SRSF2_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,0.7013365867180963,High,SR,
Q62095,DDX3Y_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,0.6920560545479043,High,DEAD-box,
Q62151,RAGE_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,0.278144319757343,Medium,Other,
Q62191,RO52_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,0.1816267851873467,Medium,Other,
Q62348,TSN_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,0.1296558050342717,Medium,Other,
Q62376,RU17_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,0.7922858019859775,High,Other,
Q64112,IFIT2_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,-0.2100116723947539,Medium,Other,
Q64282,IFIT1_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,-0.2731192911520592,Medium,Other,
Q64368,DAZL_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,0.723609863926557,High,Other,
Q64707,U2AFL_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,0.5992507328459847,High,Other,
Q69Z36,MEX3B_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,1.0855506185640431,High,Other,
Q6A037,N4BP1_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,-0.2434215882074449,Medium,Other,
Q6NVF9,CPSF6_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,0.9203571459346264,High,SFPQ,
Q6NZJ6,IF4G1_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,-0.300960887662635,Medium,Other,
Q6P3D0,NUD16_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,0.2985614905317654,Medium,Other,
Q6P5F9,XPO1_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,-2.0568375742629534,Low,Other,
Q6P6M7,SPCS_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,-0.2489899075095601,Medium,Other,
Q6PDM2,SRSF1_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,0.8758105915177051,High,SR,
Q6PFR5,TRA2A_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,0.7885735891179008,High,Other,
Q6Q899,RIGI_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,-1.2401507432860612,Low,Other,
Q6R5N8,TLR13_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,-1.585386540017202,Low,Other,
Q6VY05,DND1_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,0.2187489138681145,Medium,Other,
Q6ZQ58,LARP1_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,0.8461128885730909,High,LARP,
Q6ZWN5,RS9_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,0.3449641513827252,Medium,Ribosomal-S,
Q6ZWX6,IF2A_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,0.1277996986002333,Medium,Other,
Q7TMF2,ERI1_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,0.2261733396042681,Medium,Other,
Q7TMK9,HNRPQ_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,1.0874067249980817,High,hnRNP,
Q7TMY4,THOC7_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,0.3709496414592626,Medium,Other,
Q7TN75,PEG10_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,-0.4550177216878215,Medium,Other,
Q7TN98,CPEB4_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,0.8405445692709756,High,CPEB,
Q7TN99,CPEB3_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,1.002025829032316,High,CPEB,
Q7TQK4,EXOS3_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,0.4693232824632974,Medium,Exosome,
Q7TSY6,CELF4_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,0.6660705644713669,High,CELF,
Q80SU3,ZAR1_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,0.628948435790599,High,Other,
Q80SW1,SAHH2_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,-0.0336815611611067,Medium,Other,
Q80U58,PUM2_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,0.3616691092890707,Medium,PUM,
Q80U78,PUM1_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,0.7310342896627106,High,PUM,
Q80VL1,TDRKH_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,0.012721099689853,Medium,Other,
Q80VY9,DHX33_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,-0.7872607733806937,Low,DHX,
Q80W00,PP1RA_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,1.4289303088611458,High,Other,
Q80WY3,NANO1_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,0.3338275127784948,Medium,Other,
Q80XI3,IF4G3_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,-0.5700963205982018,Low,Other,
Q80Y20,ALKB8_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,-0.2619826525478289,Medium,Other,
Q810A7,DDX42_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,1.1616509823596175,High,DEAD-box,
Q811J3,IREB2_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,-0.4624421474239751,Medium,Other,
Q812E0,CPEB2_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,0.4359133666506063,Medium,CPEB,
Q8BGJ9,U2AF4_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,0.4359133666506063,Medium,Other,
Q8BGQ7,SYAC_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,-0.8429439664018454,Low,Other,
Q8BHA3,DTD2_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,0.4693232824632974,Medium,Other,
Q8BIF2,RFOX3_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,0.6697827773394437,High,RBFOX,
Q8BJ05,ZC3HE_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,0.2967053840977269,Medium,ZC3H,
Q8BJ34,MARF1_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,-1.8192559507060393,Low,Other,
Q8BKA3,SRRM4_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,0.8665300593475131,High,SR,
Q8BKT7,THOC5_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,-0.5032764889728197,Low,Other,
Q8BL48,UNK_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,0.3189786613061877,Medium,Other,
Q8BL97,SRSF7_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,0.4953087725398348,Medium,SR,
Q8BMB3,IF4E2_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,0.6029629457140616,High,Other,
Q8BNV1,TRM2A_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,-0.2712631847180208,Medium,Other,
Q8BP71,RFOX2_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,1.0113063612025075,High,RBFOX,
Q8BPK2,ZCHC3_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,0.4507622181229134,Medium,Other,
Q8BUV6,LSM11_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,0.5825457749396392,High,Other,
Q8BVN4,MTEF4_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,0.1853389980554234,Medium,Other,
Q8BVN9,MAEL_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,0.1667779337150395,Medium,Other,
Q8BX17,GEMI5_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,-1.8897879951994985,Low,Other,
Q8BYK6,YTHD3_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,1.391808180180378,High,YTHD,
Q8BZR9,NCBP3_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,0.3932229186677233,Medium,Other,
Q8C3P7,MTA70_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,-0.1097819249566807,Medium,Other,
Q8C551,R51A1_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,0.8850911236878971,High,Other,
Q8C7Q4,RBM4_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,0.3431080449486867,Medium,RBM,
Q8C9A2,ENDOV_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,0.2855687454934966,Medium,Other,
Q8CAE2,HENMT_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,-0.0076960710845692,Medium,Other,
Q8CCF0,PRP31_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,0.2651515747190743,Medium,Other,
Q8CCS6,PABP2_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,1.0205868933726996,High,PABP,
Q8CDF7,EXD1_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,-0.4123272737049385,Medium,Other,
Q8CDG1,PIWL2_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,-1.1380648894139496,Low,Argonaute,
Q8CGC4,LS14B_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,0.9908891904280854,High,Other,
Q8CGC7,SYEP_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,-1.4387541317281691,Low,Other,
Q8CGT6,PIWL4_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,-1.0712450577885675,Low,Argonaute,
Q8CHC4,SYNJ1_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,-0.4401688702155144,Medium,Other,
Q8CI75,DI3L2_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,-0.5255497661812805,Low,DIS3,
Q8CIF6,SIDT2_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,-1.4016320030474012,Low,Other,
Q8CIN6,CELF3_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,0.3022737033998421,Medium,CELF,
Q8CJ67,STAU2_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,0.6400850743948294,High,Staufen,
Q8CJF8,AGO4_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,-0.2638387589818672,Medium,Argonaute,
Q8CJF9,AGO3_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,-0.5403986176535875,Low,Argonaute,
Q8JZQ9,EIF3B_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,0.0238577382940834,Medium,Other,
Q8K1H1,TDRD7_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,-1.1566259537543335,Low,Other,
Q8K1J5,SDE2_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,0.5435675398248331,High,Other,
Q8K1J6,TRNT1_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,-0.0986452863524504,Medium,Other,
Q8K1R3,PNPT1_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,-0.6146428750151233,Low,Other,
Q8K339,KIN17_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,0.2131805945659993,Medium,Other,
Q8K3W3,CASC3_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,1.595979887924601,High,Other,
Q8K3Y3,LN28A_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,0.818271292062515,High,Other,
Q8K4F6,NSUN5_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,-0.0652353705397593,Medium,Other,
Q8R081,HNRPL_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,0.9519109553132792,High,hnRNP,
Q8R151,ZNFX1_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,-2.4020733709940947,Low,Other,
Q8R2U6,NUDT4_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,0.5398553269567563,High,Other,
Q8R3C6,RBM19_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,0.1964756366596538,Medium,RBM,
Q8R3F9,STPAP_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,-0.2118677788287923,Medium,Other,
Q8R418,DICER_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,-2.6452233138531236,Low,Dicer,
Q8R5F7,IFIH1_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,-1.0768133770906827,Low,Other,
Q8VC51,TCAB1_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,0.4990209854079116,Medium,Other,
Q8VE92,RBM4B_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,0.4359133666506063,Medium,RBM,
Q8VI93,OAS3_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,-1.5074300697875895,Low,Other,
Q8VI95,OAS1D_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,-0.2155799916968691,Medium,Other,
Q91VC3,IF4A3_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,-0.0299693482930299,Medium,Other,
Q91VM5,RMXL1_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,1.5402966949034491,High,RBM,
Q91VN6,DDX41_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,-0.3065292069647503,Medium,DEAD-box,
Q91WM1,STRBP_MOUSE,mouse,mouse,main,RBP,sp,reviewed,71000000.0,2700,180,-0.1172063506928343,Medium,Other,
